tract_geoid,majority_race,poverty_cat,community,communityok,aggregate_avg,public_avg,mission_avg,small_biz_avg,nonres_avg,SF_avg,MF_avg,aggregate_pct,public_pct,mission_pct,small_biz_pct,nonres_pct,SF_pct,MF_pct
17031700200,Latine,12 to 20 percent,ASHBURN,Ashburn,5839.588221,27.56862471,50.59110998,5474.818567,1227.046707,5472.643941,0,25,50,20,59,7,31,9
17031700301,Latine,0 to 11 percent,ASHBURN,Ashburn,8208.688969,3.671944517,135.7497593,2010.583662,2440.27199,7493.777235,0,39,29,39,15,16,43,9
17031700302,Latine,0 to 11 percent,ASHBURN,Ashburn,7571.695137,0.095401876,65.47043732,5105.829079,2960.517385,7766.469474,1783.8954,35,20,24,55,22,44,41
17031700401,Black,12 to 20 percent,ASHBURN,Ashburn,6113.186827,2.41175676,70.2437851,3981.737351,1934.687927,6040.659675,1922.446876,26,27,26,39,13,35,43
17031700402,Black,21 to 31 percent,ASHBURN,Ashburn,6482.278897,1.535717644,121.6677338,3461.97406,2514.200842,5627.231166,0,29,25,37,32,17,32,9
17031700501,Black,0 to 11 percent,ASHBURN,Ashburn,7727.459753,717.5615406,51.55448974,6211.557829,10840.70715,5090.135411,659.2674652,36,89,21,68,64,28,21
17031700502,Black,0 to 11 percent,ASHBURN,Ashburn,5242.957505,0.157913152,28.03857111,22474.71806,3526.415077,4397.088107,0,21,20,13,100,24,22,9
17031710100,Black,Over 31%,AUBURN GRESHAM,Auburn Gresham,1540.896368,47.70012185,78.82313851,290.4863737,1579.472225,5840.175805,604.7460885,3,59,28,2,10,34,20
17031710200,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,3029.382674,1.335692516,569.5925056,1403.822695,9672.760859,4840.880997,1434.466794,9,24,78,10,60,25,36
17031710300,Black,Over 31%,AUBURN GRESHAM,Auburn Gresham,5875.151844,6.44933057,286.9537175,3994.210657,6676.222303,4079.080166,1196.632808,25,33,61,39,46,20,31
17031710400,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,3771.908247,15.59263438,151.3830229,3932.144857,14646.27985,4523.556329,1542.995404,13,42,42,38,73,23,38
17031710500,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,6413.118028,3.442507037,940.4459816,1283.533708,25656.61113,5931.616782,1693.540526,28,28,87,8,87,35,39
17031710600,Black,Over 31%,AUBURN GRESHAM,Auburn Gresham,3971.519245,40.74577022,213.1944759,13197.60543,8207.551507,5533.409441,3055.113027,14,57,51,96,54,32,58
17031710700,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,4810.441462,382.151203,228.9387722,4494.72423,10553.02179,5171.454512,1008.145125,18,84,53,46,64,29,28
17031710800,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,4475.032158,342.5186594,365.2054359,7822.332946,3612.702058,6750.383929,1794.583765,17,83,67,83,25,39,41
17031710900,Black,Over 31%,AUBURN GRESHAM,Auburn Gresham,9101.887912,305.8707746,1509.595866,5059.522715,7886.035711,3933.188414,112.2185188,42,82,92,54,52,18,13
17031711000,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,4239.438388,23.89279823,70.39554313,990.7218378,28394.41267,3775.344389,2388.726258,16,48,26,6,89,18,50
17031711100,Black,12 to 20 percent,AUBURN GRESHAM,Auburn Gresham,6013.416502,0,2158.870044,2248.779368,4499.864477,5443.713768,401.2411353,26,17,95,18,33,31,17
17031711200,Black,12 to 20 percent,AUBURN GRESHAM,Auburn Gresham,3506.52643,10.04929498,189.9728199,2813.54823,4208.249394,3716.676496,2298.609573,12,37,49,25,30,17,48
17031711300,Black,12 to 20 percent,AUBURN GRESHAM,Auburn Gresham,41541.46239,9.169924844,193.3027525,7323.834428,127622.3501,5338.913788,3136.496229,90,36,49,79,99,29,59
17031711400,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,9153.640215,47.89996461,190.733476,4527.148722,17951.35468,4465.323843,911.1944258,42,60,49,47,79,22,26
17031711500,Black,21 to 31 percent,AUBURN GRESHAM,Auburn Gresham,3048.9752,0,1.35872469,,,4121.951927,#¡NUM!,9,17,2,,,20,
17031720100,white,0 to 11 percent,BEVERLY,Beverly,20735.12031,55.79547067,193.9107132,10609.47554,16846.17146,13144.47154,835.0602006,74,61,50,92,76,65,24
17031720200,Black,0 to 11 percent,BEVERLY,Beverly,18827.27826,128.3826049,874.8755846,4904.258822,19976.31627,8649.446796,2217.109342,72,73,86,52,81,48,47
17031720300,white,0 to 11 percent,BEVERLY,Beverly,17048.06451,1.68657033,836.742795,8531.819029,2296.240701,12114.07895,#¡NUM!,69,26,85,86,15,62,
17031720400,white,0 to 11 percent,BEVERLY,Beverly,12204.22816,38.59450899,27.62246752,6666.123724,2596.033887,10093.75447,0,55,56,13,73,18,55,9
17031720500,white,0 to 11 percent,BEVERLY,Beverly,15511.43394,27.34787856,79.59939611,6897.516011,9760.922842,8291.196882,5047.110944,65,50,29,76,61,47,75
17031720600,white,0 to 11 percent,BEVERLY,Beverly,15625.59355,0,5.435883157,3657.657526,10143.05662,11578.41262,0,66,17,4,34,63,60,10
17031720700,Black,0 to 11 percent,BEVERLY,Beverly,13074.52639,22.45023555,672.7325741,2678.571845,24525.06486,10205.3442,2702.840502,58,47,82,23,86,55,54
17031730100,Black,12 to 20 percent,WASHINGTON HEIGHTS,Washington Heights,5375.882053,7.515314438,1541.403118,1479.603587,4174.68198,4294.049672,0,22,35,93,10,30,21,10
17031730201,Black,21 to 31 percent,WASHINGTON HEIGHTS,Washington Heights,13048.02687,532.4094329,170.0858731,9456.89574,133562.1155,5415.112883,1409.158386,58,86,46,89,99,30,35
17031730202,Black,0 to 11 percent,WASHINGTON HEIGHTS,Washington Heights,10087.29366,198.9786092,1.744814694,14616.13703,19080.8771,4410.927754,3417.253178,46,78,2,98,80,22,62
17031730300,Black,12 to 20 percent,WASHINGTON HEIGHTS,Washington Heights,25990.11879,95.37510925,0.241379346,7792.657532,32195.95041,4389.837358,227.7474602,79,70,1,83,91,22,15
17031730400,Black,12 to 20 percent,WASHINGTON HEIGHTS,Washington Heights,10104.72012,23.60881855,58.63449828,3477.35123,10223.0068,4657.541538,4562.528196,47,47,23,32,63,24,71
17031730500,Black,21 to 31 percent,WASHINGTON HEIGHTS,Washington Heights,5584.96688,19.995213,51.37577198,13105.04747,8813.06697,3934.574163,0,23,45,20,96,57,18,10
17031730600,Black,21 to 31 percent,WASHINGTON HEIGHTS,Washington Heights,4668.975193,0,58.25276994,1306.335777,14169.27456,4718.095474,921.5533267,18,18,22,9,72,24,26
17031730700,Black,21 to 31 percent,WASHINGTON HEIGHTS,Washington Heights,9614.233017,39.35781574,77.83685516,6708.878162,17312.59264,6894.767483,0,44,57,28,73,77,40,10
17031740100,white,12 to 20 percent,MOUNT GREENWOOD,Mount Greenwood,13376.15052,104.8196785,11.01796679,6022.451955,3226.584798,10838.51532,1872.058979,60,71,6,66,23,58,42
17031740200,white,0 to 11 percent,MOUNT GREENWOOD,Mount Greenwood,15763.13088,0,20.19685108,2121.835277,8321.192925,8778.248609,0,66,18,10,17,55,49,10
17031740300,white,0 to 11 percent,MOUNT GREENWOOD,Mount Greenwood,16653.83116,44.13024153,11.61801521,5670.693408,30919.59327,10396.11086,178.245362,68,58,7,61,90,56,14
17031740400,white,0 to 11 percent,MOUNT GREENWOOD,Mount Greenwood,16509.41218,27.79120234,1.345068406,864.9533526,15317.16121,9078.63529,27465.71243,68,50,2,5,74,50,100
17031750100,Black,12 to 20 percent,MORGAN PARK,Morgan Park,99060.15812,12.62438026,208.8076457,2505.096248,668397.278,3633.713816,628.7743611,99,39,50,21,100,16,21
17031750200,Black,0 to 11 percent,MORGAN PARK,Morgan Park,10030.76044,55.57804822,7.297809875,3553.51433,14047.61119,7385.967459,745.5964435,46,61,5,33,72,42,22
17031750300,white,0 to 11 percent,MORGAN PARK,Morgan Park,10480.24697,56.41268304,5.634604096,2783.115782,4496.571869,9348.842918,3008.498353,49,61,5,24,32,52,58
17031750400,white,0 to 11 percent,MORGAN PARK,Morgan Park,9674.085472,23.22775504,57.50469863,5830.406894,4090.660612,7952.219522,2334.982235,44,47,22,63,29,45,49
17031750500,Black,12 to 20 percent,MORGAN PARK,Morgan Park,30973.24831,29.93444785,84.03898323,2578.029769,38170.1238,5830.16594,6088.052674,84,52,30,22,93,34,80
17031750600,Black,12 to 20 percent,MORGAN PARK,Morgan Park,3007.454165,70.20225892,47.48242484,1737.532234,2596.616243,2606.980773,0,8,65,19,13,18,9,10
17031760801,white,0 to 11 percent,OHARE,O'Hare,30500.90845,6.430044906,81.63364536,6095.111231,4498.54679,6169.878464,384.1124396,83,33,29,67,32,36,17
17031760802,white,12 to 20 percent,OHARE,O'Hare,12243.5713,0,12.84389819,4275.982271,6715.241228,8041.497534,0,56,18,8,43,47,46,10
17031760803,white,12 to 20 percent,OHARE,O'Hare,4305.869065,0,8.696260921,9945.064357,8274.940109,5162.572865,796.643375,16,18,6,90,54,29,23
17031830500,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,15273.20645,2343.874774,79.25047673,3444.370101,3799.707153,1894.196774,0,65,96,28,31,27,4,10
17031830600,no racial majority,21 to 31 percent,ROGERS PARK,Rogers Park,15365.43413,144.9217331,334.6372602,5020.882176,6317.888812,15455.51338,4053.183028,65,74,65,53,44,69,68
17031830700,no racial majority,21 to 31 percent,UPTOWN,Uptown,27464.21813,4020.307902,953.0198379,3523.15231,8582.215688,25521.34848,3556.650955,81,98,87,33,57,80,63
17031830800,white,0 to 11 percent,LINCOLN SQUARE,Lincoln Square,21331.41362,89.8559389,561.8597828,6875.388759,3850.387081,33328.10176,9430.954715,75,69,77,75,28,85,93
17031830900,white,0 to 11 percent,LOGAN SQUARE,Logan Square,58185.00267,1885.56957,294.7657375,6834.389299,9210.543112,38838.91447,992.4495221,95,94,62,75,59,88,27
17031831000,white,0 to 11 percent,LOGAN SQUARE,Logan Square,55120.04972,0.394703896,1835.837498,9875.313169,22238.106,54403.61684,2357.031025,95,22,94,90,84,95,49
17031831100,Latine,12 to 20 percent,AVONDALE,Avondale,24587.80142,190.9891667,123.837999,13944.81865,17276.4018,15220.09834,4225.868888,77,77,38,97,77,68,69
17031831200,Latine,12 to 20 percent,HERMOSA,Hermosa,6881.251359,44.72581459,87.0775327,2872.434705,8617.286544,7926.075821,3160.816757,31,58,31,25,57,45,60
17031831300,no racial majority,0 to 11 percent,AUSTIN,Austin,7487.625385,57.821913,236.0562679,4049.943328,1225.201744,3310.469707,5135.031866,35,62,55,40,7,14,75
17031831400,Black,21 to 31 percent,AUSTIN,Austin,16467.66142,66.39671448,51.83740276,2428.209383,2763.768686,4204.042175,4130.531607,68,64,21,20,20,21,69
17031831500,Latine,0 to 11 percent,BELMONT CRAGIN,Belmont Cragin,18708.31413,0,930.3956413,4639.445557,4600.959056,10775.15952,8424.457576,71,18,87,48,33,58,89
17031831600,Latine,0 to 11 percent,MONTCLARE,Montclare,10833.09552,0.432960046,75.47319051,3473.522637,7647.096644,8017.875902,1152.997592,50,22,27,32,51,46,30
17031831700,Latine,12 to 20 percent,PORTAGE PARK,Portage Park,43016.35908,3391.976595,219.7511795,14401.0827,17850.24934,22115.36564,4166.881396,91,97,52,97,78,78,69
17031831800,no racial majority,12 to 20 percent,NORTH PARK,North Park,13894.38195,24.0125364,140.7843427,4757.574054,9843.175361,11249.39862,4300.358653,62,48,41,50,61,59,70
17031831900,white,0 to 11 percent,LAKE VIEW,Lake View,31057.89198,0,291.0212105,6826.209562,6666.840655,49081.60419,6216.410111,84,18,61,75,46,92,80
17031832000,white,12 to 20 percent,LAKE VIEW,Lake View,62409.31575,0,511.4079773,5565.889035,27175.35116,50143.63633,9344.236347,96,18,75,60,88,93,92
17031832100,white,12 to 20 percent,LAKE VIEW,Lake View,19618.38334,0,175.0567282,2230.885964,17653.61179,33174.70321,6941.116229,73,18,47,17,78,85,84
17031832200,white,0 to 11 percent,LOGAN SQUARE,Logan Square,32463.45063,0,665.9753293,9478.219944,3761.129086,66951.71453,9289.400219,85,19,82,89,27,99,92
17031832300,white,0 to 11 percent,LOGAN SQUARE,Logan Square,80936.64935,749.2714301,817.1067784,8293.945301,12738.97049,61490.44956,11011.61765,98,89,85,85,69,97,95
17031832400,white,0 to 11 percent,LOGAN SQUARE,Logan Square,40438.64123,3.861958188,340.1590534,3041.251129,18976.78793,49219.95661,11230.33772,89,29,66,27,80,92,95
17031832500,white,0 to 11 percent,LINCOLN PARK,Lincoln Park,61515.8753,68.92041863,450.1402272,7202.234035,10385.46079,63658.15434,6624.78541,96,64,72,78,63,98,83
17031832600,white,0 to 11 percent,LINCOLN PARK,Lincoln Park,77699.33942,72.90941994,652.2023311,7010.170424,17154.64451,63049.83579,11657.73101,97,65,81,76,77,97,96
17031832900,white,21 to 31 percent,NEAR WEST SIDE,Near West Side,10542.26024,2.801429272,309.0542288,5401.534677,385.2832247,16863.33068,7308.328252,50,27,63,58,2,71,86
17031833000,white,12 to 20 percent,NEAR WEST SIDE,Near West Side,230870.6349,1071.248143,1268.027512,6992.669895,24703.37762,63627.63648,6739.894055,100,92,90,76,86,97,84
17031833100,white,0 to 11 percent,NEAR WEST SIDE,Near West Side,62519.92136,203.5245987,570.6954515,7178.613999,11454.50589,45333.51953,8010.883177,96,78,78,78,67,91,88
17031833300,no racial majority,Over 31%,NEAR WEST SIDE,Near West Side,37183.64744,6.556911331,311.5669639,3924.037595,17235.66732,21075.2967,4630.544654,87,34,63,38,77,77,72
17031833900,Black,Over 31%,SOUTH CHICAGO,South Chicago,5878.843399,99.75462375,189.3878666,1854.981916,15451.1149,1782.363417,848.6194249,25,70,49,14,74,4,25
17031834000,Black,21 to 31 percent,ROSELAND,Roseland,5617.053917,13.91538603,9.705796558,411.7964047,24250.20381,2799.618695,5793.503209,23,40,6,3,86,11,78
17031834200,Black,12 to 20 percent,SOUTH SHORE,South Shore,7930.620762,92.86325229,485.1242484,4173.022975,7607.602395,6871.947249,3601.492386,37,69,74,42,51,40,64
17031834300,Black,21 to 31 percent,AVALON PARK,Avalon Park,9599.277139,579.8686463,98.73994983,5845.553945,27730.04082,4811.319198,2503.048109,44,87,33,64,88,25,51
17031834400,Black,12 to 20 percent,WOODLAWN,Woodlawn,6297.920008,22.38645319,633.3999354,4044.678604,189.2197499,10669.33787,2631.601285,28,46,81,40,2,57,53
17031834500,Black,21 to 31 percent,WASHINGTON PARK,Washington Park,8754.016631,739.378851,1644.81488,10983.90331,1443.691821,8445.591701,4730.617712,41,89,93,93,9,47,72
17031834600,Black,Over 31%,ENGLEWOOD,Englewood,6044.653236,5.216695566,63.73004455,3024.613794,18427.18129,3696.849831,285.4717562,26,31,24,27,79,17,16
17031834700,Black,Over 31%,ENGLEWOOD,Englewood,18707.96583,14620.15125,885.9319557,13364.51922,2223.972778,8556.787917,506.207302,71,100,86,96,15,48,19
17031834800,Black,Over 31%,ENGLEWOOD,Englewood,12151.84859,6190.600047,2057.741903,1732.400074,11354.06074,5550.659821,331.0633382,55,99,95,13,66,32,16
17031834900,Black,Over 31%,WEST ENGLEWOOD,West Englewood,2933.620174,22.33310008,945.9352367,3119.034177,6561.801205,2742.563846,2641.942035,8,46,87,28,45,10,53
17031835000,Black,Over 31%,CHICAGO LAWN,Chicago Lawn,3995.683785,325.8528857,139.6821582,2449.076196,2037.341471,5417.938145,525.6867259,15,83,40,20,14,30,19
17031835100,Latine,12 to 20 percent,GAGE PARK,Gage Park,3249.697216,3.182923019,165.0507567,2794.021336,1707.104014,3379.528877,126.145935,10,28,45,25,11,15,13
17031835200,Latine,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,25172.84071,24.34257805,113.8411371,2502.209032,4623.618481,6714.564468,1681.538205,78,48,36,21,34,39,39
17031835500,Black,Over 31%,FULLER PARK,Fuller Park,8131.365061,1.862480301,57.03995326,2180.000835,6564.247197,4051.319574,21.86402255,38,26,22,17,45,19,12
17031835600,Black,12 to 20 percent,FULLER PARK,Fuller Park,18730.35105,710.4097289,112.2813178,4114.638152,10296.70509,3403.593192,141.5219585,71,88,35,41,63,15,13
17031835700,Black,,GRAND BOULEVARD,Grand Boulevard,26441.94257,23667.28052,473.3856086,,,#¡NUM!,0,80,100,73,,,,11
17031835800,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,14952.08173,396.7163441,655.7959348,1392.273289,10640.96595,22970.91324,6473.152642,64,84,81,10,64,78,82
17031835900,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,10056.29149,229.5617041,192.5331418,6323.951182,14250.88591,18329.30669,3618.983075,46,80,49,69,72,73,64
17031836000,Black,21 to 31 percent,GRAND BOULEVARD,Grand Boulevard,9653.927487,56.34203858,224.9745349,2118.999908,4887.752515,15342.79,1459.503182,44,61,53,16,36,68,36
17031836100,Black,Over 31%,WASHINGTON PARK,Washington Park,13289.36194,2498.03279,1205.318744,2022.854255,18288.16338,12724.94306,5054.348944,59,96,90,15,79,64,75
17031836200,white,21 to 31 percent,HYDE PARK,Hyde Park,43059.23688,90.21637077,28515.03638,17.87334788,0.540119828,22260.631,0,91,69,100,1,1,78,11
17031836300,no racial majority,21 to 31 percent,HYDE PARK,Hyde Park,7866.615046,0,1245.41832,581.6494538,1891.226804,9803.138384,3685.327529,37,19,90,4,13,54,65
17031836400,Black,Over 31%,OAKLAND,Oakland,10488.6997,1569.460288,286.6812347,10085.26047,11744.70338,23250.05067,908.3307474,49,93,61,91,67,78,25
17031836500,Black,12 to 20 percent,OAKLAND,Oakland,5177.459036,29.55705896,1445.416796,1009.449902,36090.68433,19295.50234,0,21,52,92,6,92,75,11
17031836600,no racial majority,12 to 20 percent,HUMBOLDT PARK,Humboldt Park,20272.16831,1749.088147,2322.314621,5062.885471,10752.14994,9869.409773,3674.934639,74,94,96,54,64,54,65
17031836700,Black,Over 31%,HUMBOLDT PARK,Humboldt Park,16175.76318,2562.272843,241.9431657,4042.559794,4956.134795,6476.215734,7067.572074,68,97,56,40,36,37,85
17031836800,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,5774.888168,337.8217281,2140.753855,3069.122539,3119.714423,7512.650471,2089.106599,24,83,95,27,22,43,45
17031836900,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,9379.437484,26.13000172,583.6933913,17467.27982,21706.56732,12457.07779,5815.03348,43,49,79,99,83,63,78
17031837000,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,5397.742151,102.94094,552.1617195,4785.427908,5418.831681,9265.837486,709.6231655,22,70,76,50,40,51,22
17031837100,Black,21 to 31 percent,EAST GARFIELD PARK,East Garfield Park,22712.87812,226.3983219,7021.222365,5191.985974,8140.367842,9992.685242,368.9229121,76,79,100,56,54,54,17
17031837300,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,4720.526931,413.9260952,232.6727683,2121.715951,4091.832873,5019.597982,1417.018879,18,85,54,16,29,27,36
17031837400,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,6835.125443,79.15753781,410.7900116,4063.966048,1233.043989,21291.577,925.0608533,31,67,70,40,7,77,26
17031837800,Black,Over 31%,NEAR WEST SIDE,Near West Side,46878.30726,2241.323881,602.9051696,6336.811657,11292.03581,26306.06623,3455.611427,92,95,79,70,66,81,63
17031838000,Black,21 to 31 percent,NEAR WEST SIDE,Near West Side,9934.078239,281.2630332,161.2015999,8173.399834,1345.348655,17016.2653,6722.542975,45,81,44,85,8,71,83
17031838100,Black,Over 31%,NEAR WEST SIDE,Near West Side,12712.33056,1844.12907,18.37104225,811.8557415,541.5868548,22301.26627,2333.244928,57,94,9,5,3,78,49
17031838200,no racial majority,12 to 20 percent,NEAR WEST SIDE,Near West Side,33846.03599,1846.847008,942.8201407,1562.845121,4272.669532,11902.39776,7679.649454,85,94,87,11,31,61,87
17031838300,no racial majority,12 to 20 percent,NEAR NORTH SIDE,Near North Side,66536.40832,10065.34184,113.5116995,2654.286395,35828.19649,56343.2416,17504.98091,97,100,36,23,92,95,99
17031838600,Black,Over 31%,NORTH LAWNDALE,North Lawndale,9695.121832,7048.912358,276.8880199,5140.060384,9581.326555,6489.213513,582.3562662,44,99,59,56,60,38,20
17031838700,Black,Over 31%,NORTH LAWNDALE,North Lawndale,4871.613311,979.567231,360.3350821,2398.917885,964.4205678,6765.010679,3021.862185,19,91,67,20,5,40,58
17031838800,Black,Over 31%,SOUTH DEERING,South Deering,44274.62422,212.5606567,1811.427563,1817.011978,9151.750864,1130.829665,0,92,79,93,14,58,2,11
17031839000,white,12 to 20 percent,LOOP,Loop,20347.55994,0.30828101,317.7911618,7037.999303,21509.59829,18136.52824,2212.786089,74,21,64,76,83,72,47
17031839100,white,12 to 20 percent,LOOP,Loop,402056.1267,16346.88626,4087.869716,2816.911355,5026.479565,23790.84759,2625.946906,100,100,99,25,37,79,53
17031839200,Black,21 to 31 percent,DOUGLAS,Douglas,13356.99157,1.8917711,89.43932305,31543.13093,3714.014115,3884.711188,2304.309545,60,26,31,100,26,18,48
17031839500,Black,21 to 31 percent,DOUGLAS,Douglas,10221.76695,33.25361696,218.6719094,10879.44291,9225.74795,18720.93961,445.5032716,47,54,51,93,59,74,18
17031839600,Black,21 to 31 percent,DOUGLAS,Douglas,7436.146907,517.1144448,189.7868522,1116.038745,4847.701875,12549.49211,0,34,86,49,7,35,64,11
17031839700,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,18126.04501,366.1896061,445.080263,8331.441275,21138.87873,13008.2795,3928.55048,71,84,71,85,82,65,67
17031839800,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,5949.675648,50.10258836,452.6134807,4296.086504,3519.669515,9477.608948,3135.536971,25,60,72,43,24,52,59
17031839900,no racial majority,0 to 11 percent,BRIDGEPORT,Bridgeport,23842.46054,947.094616,1001.877864,3700.877161,7619.704701,18920.62066,1726.894535,77,90,88,35,51,74,40
17031840000,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,17735.03097,0,865.8665097,5670.281623,31826.93198,14382.99955,1868.162286,70,19,86,61,91,68,42
17031840100,Asian,12 to 20 percent,BRIDGEPORT,Bridgeport,4866.159681,0,1008.35639,3869.785051,2620.006199,6269.6349,3477.460624,19,19,88,37,19,37,63
17031840200,Asian,12 to 20 percent,BRIDGEPORT,Bridgeport,16063.93262,21.38367572,586.6105063,7640.951338,12874.19233,7419.970906,6651.452354,67,46,79,82,70,42,83
17031840300,Latine,12 to 20 percent,MCKINLEY PARK,Mckinley Park,9031.347228,3.216953757,340.8813533,5046.590272,5522.607153,7218.968709,3280.23935,42,28,66,54,41,42,61
17031840400,no racial majority,12 to 20 percent,MCKINLEY PARK,Mckinley Park,22215.35607,589.3621742,371.2341424,5365.622209,5193.396629,5362.508825,3219.681923,76,87,68,57,38,30,60
17031840700,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,7019.369521,14.86839997,1466.750776,6367.224444,2130.500608,2504.696739,2218.077933,32,41,92,70,14,8,48
17031840800,Latine,Over 31%,SOUTH LAWNDALE,South Lawndale,16746.14215,0,70.88907634,7791.107976,72381.10642,2115.26786,0,69,19,26,83,96,5,11
17031841000,no racial majority,12 to 20 percent,NEAR SOUTH SIDE,Near South Side,134107.1494,15850.17189,2827.789372,18631.75688,13469.68893,26048.72989,6729.918706,100,100,97,99,71,81,83
17031841100,Asian,21 to 31 percent,ARMOUR SQUARE,Armour Square,11499.81783,672.9596354,676.3215068,4142.446456,4385.136624,4976.140241,1296.408489,52,88,82,42,31,27,33
17031841200,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,5689.935569,45.13873724,202.1412185,7691.915512,3809.909945,8318.576267,5313.089098,24,59,50,82,27,47,76
17031841300,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,41311.12347,716.2124164,1959.839889,5012.039473,17087.83397,10231.16211,1898.689608,90,88,94,53,77,55,43
17031841400,Black,12 to 20 percent,NORTH LAWNDALE,North Lawndale,6554.089067,2.213784113,4138.719465,102.1008576,1995.022439,5802.31691,528.0124921,30,26,99,1,13,34,19
17031841500,Black,Over 31%,NORTH LAWNDALE,North Lawndale,8241.388406,264.2530622,3889.631738,964.0810405,8681.289086,4383.556818,919.7334849,39,80,99,6,57,22,26
17031841600,Black,21 to 31 percent,NORTH LAWNDALE,North Lawndale,4321.445978,0,171.5082151,,,13978.66821,2647.470167,16,19,46,,,67,53
17031841700,Black,Over 31%,SOUTH LAWNDALE,South Lawndale,4972.544581,70.38024241,174.016065,3896.282459,2175.928797,1994.540539,2815.912238,20,65,46,38,15,5,56
17031841800,Black,21 to 31 percent,GREATER GRAND CROSSING,Greater Grand Crossing,8794.475188,69.85759922,491.0069167,2920.059689,12568.68373,3463.168309,2710.562241,41,65,74,26,69,15,54
17031841900,no racial majority,12 to 20 percent,NEAR WEST SIDE,Near West Side,122798.2645,985.2472025,337.4147105,4120.539568,11401.80552,29840.70202,46.37094219,99,91,66,41,66,83,12
17031842000,no racial majority,12 to 20 percent,DOUGLAS,Douglas,43464.26087,54.82286135,713.7739811,1526.360558,3969.161514,9270.519382,1496.9467,91,61,83,11,29,51,37
17031842100,Latine,21 to 31 percent,HUMBOLDT PARK,Humboldt Park,8235.103285,242.8416759,458.8634959,4988.347618,3680.521958,4479.073344,782.1730435,39,80,72,52,26,23,23
17031842200,white,0 to 11 percent,NEAR NORTH SIDE,Near North Side,88864.03516,618.9967257,164.7426161,5501.95766,7563.725524,45110.49739,6831.157726,99,87,45,59,50,90,84
17031842300,white,0 to 11 percent,WEST TOWN,West Town,84615.97449,170.7263063,879.8783998,6967.757533,11641.16497,44443.68584,7046.097904,98,76,86,76,67,90,85
17031842400,Black,21 to 31 percent,CHATHAM,Chatham,19208.83156,193.6467987,348.2360338,4486.171764,8062.621232,3656.165327,2054.292411,72,77,67,46,53,16,45
17031842500,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,4065.072262,3143.335552,231.1366461,921.5364527,1156.421408,1583.394867,0,15,97,54,5,7,3,11
17031842600,white,12 to 20 percent,NEW CITY,New City,165135.0669,1070.376372,2250.651342,5872.984479,29611.13536,7182.377275,14759.77324,100,91,96,64,89,42,98
17031842800,Latine,Over 31%,BRIGHTON PARK,Brighton Park,13681.46251,28.0576679,2894.126002,5891.571044,11225.85494,4003.176055,0,61,51,98,64,66,19,11
17031842900,Black,Over 31%,NEAR WEST SIDE,Near West Side,35676.17358,884.8316841,4323.040686,5370.116562,7953.310366,15898.05243,6051.163137,86,90,100,58,53,69,80
17031843000,Black,Over 31%,NORTH LAWNDALE,North Lawndale,42822.76081,2412.802186,4060.070212,1672.361058,22730.99868,7057.83633,8103.465218,91,96,99,12,84,41,88
17031843100,Black,Over 31%,NORTH LAWNDALE,North Lawndale,3476.698082,206.6573034,304.8789398,3348.192426,212.6194229,9024.095962,1750.980247,11,78,62,30,2,50,40
17031843200,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,132438.3105,2407.287768,2740.029431,3686.9702,14887.54668,6739.555173,2143.253471,99,96,97,35,73,39,46
17031843300,Black,Over 31%,NORTH LAWNDALE,North Lawndale,16289.38821,6705.386183,194.7931262,5413.025064,2438.131184,2137.045806,1321.241466,68,99,50,58,16,5,33
17031843400,Black,21 to 31 percent,NORTH LAWNDALE,North Lawndale,6429.746641,144.5102595,106.5324023,4778.869677,4616.846136,1975.344794,1141.837588,29,74,34,50,34,5,30
17031843500,Black,Over 31%,SOUTH LAWNDALE,South Lawndale,39051.31568,1266.646214,56.21487872,2767.763027,4735.154597,2168.759135,0,89,92,22,24,35,6,12
